"Site: Sample Site Canada",,,,,,,,
Thermistor: VT3,,,,,,,,
,,,,,,,,
Date,Time,Bead #1(-0.60m),Bead #2(-0.90m),Bead #3(-1.20m),Bead #4(-1.50m),Bead #5(-1.80m),Bead #6(-2.10m),Bead #7(-2.40m)
01/31/2000,12:00:00,-15.7877,-13.7243,-10.8282,-9.721,-8.679,-7.7131,-6.9615
02/01/2000,0:00:00,-13.9555,-12.5388,-10.7166,-9.721,-8.7015,-7.7243,-6.9776
02/01/2000,12:00:00,-12.9655,-11.9098,-10.5996,-9.6751,-8.7015,-7.7243,-6.9999
02/02/2000,0:00:00,-12.6408,-11.7177,-10.5586,-9.6521,-8.7015,-7.7465,-7.0218
02/02/2000,12:00:00,-13.0826,-11.9756,-10.5295,-9.6292,-8.679,-7.7465,-7.038
02/03/2000,0:00:00,-14.1073,-12.5568,-10.5119,-9.5604,-8.6624,-7.7243,-7.0218
02/03/2000,12:00:00,-14.5463,-12.826,-10.5295,-9.5432,-8.651,-7.7243,-7.0218
02/04/2000,0:00:00,-14.234,-12.6055,-10.5119,-9.5604,-8.651,-7.7465,-7.038
02/04/2000,12:00:00,-15.003,-13.0779,-10.4885,-9.5315,-8.6284,-7.7243,-7.0218
02/05/2000,0:00:00,-14.5719,-12.826,-10.4537,-9.5315,-8.6284,-7.7243,-7.038
02/05/2000,12:00:00,-15.5507,-13.4123,-10.5119,-9.4914,-8.6115,-7.7131,-7.038
02/06/2000,0:00:00,-16.1931,-13.8687,-10.5295,-9.5143,-8.6284,-7.7243,-7.038
02/06/2000,12:00:00,-15.2301,-13.2139,-10.4885,-9.4685,-8.589,-7.7131,-7.038
02/07/2000,0:00:00,-13.7795,-12.3138,-10.4129,-9.4685,-8.6115,-7.7465,-7.0656
02/07/2000,12:00:00,-14.6231,-12.826,-10.4129,-9.4517,-8.589,-7.7131,-7.0491
02/08/2000,0:00:00,-15.834,-13.587,-10.4537,-9.4517,-8.589,-7.7243,-7.0656
02/08/2000,12:00:00,-15.472,-13.3256,-10.4537,-9.4228,-8.5665,-7.7131,-7.0491
02/09/2000,0:00:00,-15.3935,-13.276,-10.4304,-9.4228,-8.5665,-7.7131,-7.0491
02/09/2000,12:00:00,-15.0225,-13.0532,-10.4304,-9.4228,-8.5665,-7.7131,-7.0656
02/10/2000,0:00:00,-14.3802,-12.6239,-10.3896,-9.4228,-8.589,-7.7243,-7.0876
02/10/2000,12:00:00,-13.9555,-12.3623,-10.3198,-9.406,-8.5665,-7.7243,-7.0876
02/11/2000,0:00:00,-15.0225,-13.0165,-10.3198,-9.3599,-8.544,-7.7131,-7.0876
02/11/2000,12:00:00,-15.7349,-13.4934,-10.4304,-9.3828,-8.544,-7.7131,-7.0876
02/12/2000,0:00:00,-15.623,-13.4437,-10.4304,-9.3828,-8.544,-7.7131,-7.0876
02/12/2000,12:00:00,-15.1066,-13.1458,-10.4304,-9.406,-8.544,-7.7243,-7.1095
02/13/2000,0:00:00,-14.3548,-12.6363,-10.3896,-9.4228,-8.589,-7.7465,-7.1534
02/13/2000,12:00:00,-14.2785,-12.5388,-10.343,-9.406,-8.5665,-7.7243,-7.1314
02/14/2000,0:00:00,-16.1131,-13.7683,-10.4537,-9.4228,-8.589,-7.7687,-7.1534
02/14/2000,12:00:00,-15.6623,-13.5433,-10.4652,-9.4228,-8.589,-7.7465,-7.1534
02/15/2000,0:00:00,-16.4277,-13.9884,-10.5119,-9.4685,-8.6115,-7.7687,-7.1753
02/15/2000,12:00:00,-16.1931,-13.8436,-10.5586,-9.4685,-8.6115,-7.7687,-7.1753
02/16/2000,0:00:00,-16.2133,-13.8687,-10.5586,-9.4914,-8.6284,-7.7854,-7.1919
02/16/2000,12:00:00,-15.6493,-13.5184,-10.5586,-9.4914,-8.6284,-7.7854,-7.1919
02/17/2000,0:00:00,-17.1477,-14.4576,-10.6406,-9.5315,-8.651,-7.8131,-7.1919
02/17/2000,12:00:00,-17.2924,-14.637,-10.7635,-9.5833,-8.679,-7.852,-7.2247
02/18/2000,0:00:00,-17.4926,-14.8104,-10.787,-9.5833,-8.6624,-7.8298,-7.2139
02/18/2000,12:00:00,-16.6909,-14.3432,-10.8282,-9.6063,-8.679,-7.852,-7.2139
02/19/2000,0:00:00,-17.5135,-14.8294,-10.8401,-9.6521,-8.7241,-7.8743,-7.2413
02/19/2000,12:00:00,-16.6909,-14.3241,-10.8401,-9.6751,-8.7241,-7.891,-7.2413
02/20/2000,0:00:00,-17.0794,-14.5858,-10.8813,-9.721,-8.7918,-7.9019,-7.2633
02/20/2000,12:00:00,-16.7247,-14.4259,-10.9519,-9.7323,-8.8088,-7.9242,-7.3073
02/21/2000,0:00:00,-17.59,-14.9457,-11.0227,-9.7956,-8.8599,-7.9632,-7.3513
02/21/2000,12:00:00,-16.5018,-14.2733,-11.0107,-9.8187,-8.8373,-7.9632,-7.3293
02/22/2000,0:00:00,-15.9731,-13.919,-11.0107,-9.8647,-8.8992,-8.03,-7.3679
02/22/2000,12:00:00,-16.0729,-13.9884,-11.0227,-9.8995,-8.9277,-8.0523,-7.3954
02/23/2000,0:00:00,-16.881,-14.5346,-11.1171,-9.9339,-8.9901,-8.0801,-7.4395
02/23/2000,12:00:00,-15.854,-13.9442,-11.1349,-9.9744,-9.0127,-8.0969,-7.4561
02/24/2000,0:00:00,-16.8338,-14.4831,-11.1586,-10.0031,-9.0239,-8.1192,-7.4836
02/24/2000,12:00:00,-15.3147,-13.612,-11.1586,-10.0437,-9.041,-8.1639,-7.5002
02/25/2000,0:00:00,-14.5908,-13.1272,-11.0877,-10.0668,-9.0863,-8.2086,-7.5444
02/25/2000,12:00:00,-14.6937,-13.1953,-11.0877,-10.0843,-9.109,-8.2255,-7.5665
02/26/2000,0:00:00,-14.177,-12.826,-11.0699,-10.0843,-9.1317,-8.2255,-7.5665
02/26/2000,12:00:00,-13.9555,-12.728,-11.0462,-10.0843,-9.1716,-8.2533,-7.5944
02/27/2000,0:00:00,-13.9745,-12.7036,-11.0227,-10.0843,-9.1716,-8.2533,-7.5944
02/27/2000,12:00:00,-14.6101,-13.1272,-11.0699,-10.096,-9.1887,-8.2871,-7.6608
02/28/2000,0:00:00,-16.0729,-14.0136,-11.1349,-10.0843,-9.1999,-8.3095,-7.6829
02/28/2000,12:00:00,-15.7613,-13.8687,-11.1822,-10.096,-9.1999,-8.3095,-7.6829
02/29/2000,0:00:00,-16.6164,-14.4259,-11.1822,-10.1192,-9.2227,-8.3263,-7.7051
02/29/2000,12:00:00,-16.2869,-14.1909,-11.2176,-10.1423,-9.2227,-8.3543,-7.7214
03/01/2000,0:00:00,-16.9494,-14.624,-11.2176,-10.1423,-9.2626,-8.3712,-7.7494
03/01/2000,12:00:00,-15.7877,-13.9442,-11.2176,-10.1594,-9.2626,-8.3936,-7.7716
03/02/2000,0:00:00,-17.0246,-14.6883,-11.2296,-10.1594,-9.2909,-8.3936,-7.7716
03/02/2000,12:00:00,-16.1931,-14.1718,-11.2176,-10.1887,-9.2909,-8.416,-7.7938
03/03/2000,0:00:00,-16.5354,-14.4259,-11.2176,-10.2062,-9.3081,-8.4329,-7.7938
03/03/2000,12:00:00,-15.2301,-13.5682,-11.2176,-10.2294,-9.3309,-8.4609,-7.8549
03/04/2000,0:00:00,-16.1931,-14.1465,-11.2176,-10.2062,-9.3309,-8.444,-7.8549
03/04/2000,12:00:00,-15.7877,-13.9442,-11.2533,-10.2526,-9.3709,-8.4834,-7.8771
03/05/2000,0:00:00,-16.9356,-14.624,-11.2949,-10.2526,-9.3709,-8.5058,-7.9161
03/05/2000,12:00:00,-16.3471,-14.2924,-11.3245,-10.2697,-9.3709,-8.5058,-7.9161
03/06/2000,0:00:00,-16.9973,-14.7076,-11.3899,-10.2815,-9.405,-8.5508,-7.9161
03/06/2000,12:00:00,-16.6164,-14.4576,-11.3899,-10.3223,-9.405,-8.5733,-7.927
03/07/2000,0:00:00,-17.052,-14.7847,-11.4195,-10.3223,-9.4282,-8.5902,-7.9493
03/07/2000,12:00:00,-15.854,-14.0264,-11.4195,-10.3921,-9.4739,-8.6128,-7.9883
03/08/2000,0:00:00,-16.0864,-14.1718,-11.3899,-10.3921,-9.4739,-8.6128,-7.9883
03/08/2000,12:00:00,-15.5507,-13.8436,-11.4195,-10.4154,-9.5136,-8.6242,-8.0329
03/09/2000,0:00:00,-16.3001,-14.2924,-11.4195,-10.4329,-9.5365,-8.6408,-8.0329
03/09/2000,12:00:00,-16.1131,-14.2096,-11.5089,-10.4562,-9.5365,-8.6633,-8.0774
03/10/2000,0:00:00,-17.052,-14.8104,-11.5746,-10.4677,-9.5654,-8.7084,-8.0942
03/10/2000,12:00:00,-16.4749,-14.4388,-11.5985,-10.491,-9.5654,-8.7084,-8.0942
03/11/2000,0:00:00,-15.1585,-13.6243,-11.5327,-10.532,-9.6285,-8.7536,-8.1443
03/11/2000,12:00:00,-15.1845,-13.6493,-11.5327,-10.5144,-9.6285,-8.7536,-8.1443
03/12/2000,0:00:00,-15.92,-14.0707,-11.5327,-10.532,-9.6514,-8.7706,-8.1667
03/12/2000,12:00:00,-15.8935,-14.1212,-11.5985,-10.5787,-9.6973,-8.7991,-8.2113
03/13/2000,0:00:00,-16.8338,-14.6883,-11.5985,-10.5787,-9.6973,-8.7991,-8.189
03/13/2000,12:00:00,-16.1397,-14.2924,-11.6521,-10.6254,-9.7432,-8.8443,-8.2506
03/14/2000,0:00:00,-16.5624,-14.5091,-11.6282,-10.6431,-9.7432,-8.861,-8.2506
03/14/2000,12:00:00,-15.6032,-13.9884,-11.6521,-10.6723,-9.7545,-8.9062,-8.2784
03/15/2000,0:00:00,-17.3475,-15.0686,-11.7659,-10.6723,-9.7545,-8.9062,-8.2784
03/15/2000,12:00:00,-16.1131,-14.3432,-11.7479,-10.6957,-9.7948,-8.9292,-8.2898
03/16/2000,0:00:00,-16.0729,-14.2479,-11.7239,-10.7191,-9.8178,-8.9519,-8.3122
03/16/2000,12:00:00,-15.1585,-13.6743,-11.7,-10.7426,-9.8409,-8.9745,-8.3514
03/17/2000,0:00:00,-16.6909,-14.624,-11.7239,-10.766,-9.8639,-8.9857,-8.3514
03/17/2000,12:00:00,-15.6032,-14.0136,-11.784,-10.8072,-9.9043,-9.0254,-8.4187
03/18/2000,0:00:00,-16.7994,-14.7076,-11.7962,-10.8307,-9.9043,-9.0254,-8.3963
03/18/2000,12:00:00,-15.1585,-13.7683,-11.7479,-10.8307,-9.9043,-9.0254,-8.4187
03/19/2000,0:00:00,-16.9083,-14.8294,-11.7962,-10.8307,-9.933,-9.0708,-8.4411
03/19/2000,12:00:00,-15.2694,-13.8938,-11.8619,-10.8426,-9.9792,-9.1162,-8.486
03/20/2000,0:00:00,-16.3471,-14.4576,-11.8442,-10.8603,-9.9792,-9.1162,-8.486
03/20/2000,12:00:00,-14.6101,-13.4437,-11.8442,-10.8838,-10.0428,-9.1617,-8.5534
03/21/2000,0:00:00,-16.0463,-14.3432,-11.8442,-10.8838,-10.0253,-9.1617,-8.5534
03/21/2000,12:00:00,-14.7451,-13.5433,-11.8442,-10.9309,-10.0659,-9.2072,-8.5984
03/22/2000,0:00:00,-14.4952,-13.3691,-11.7962,-10.9309,-10.089,-9.2072,-8.5984
03/22/2000,12:00:00,-13.9051,-12.9794,-11.7479,-10.9309,-10.0428,-9.2072,-8.5759
03/23/2000,0:00:00,-15.2694,-13.8123,-11.7659,-10.9309,-10.1065,-9.2527,-8.6379
03/23/2000,12:00:00,-14.5719,-13.4249,-11.8619,-10.9544,-10.1065,-9.2927,-8.6659
03/24/2000,0:00:00,-15.0807,-13.6743,-11.7962,-10.9544,-10.1065,-9.2699,-8.6493
03/24/2000,12:00:00,-13.8297,-12.9548,-11.7962,-10.978,-10.1414,-9.3327,-8.711
03/25/2000,0:00:00,-13.9051,-12.9548,-11.7239,-10.978,-10.1414,-9.3327,-8.7335
03/25/2000,12:00:00,-13.6104,-12.795,-11.7239,-10.9544,-10.1414,-9.3327,-8.7335
03/26/2000,0:00:00,-14.3293,-13.1953,-11.7,-10.9074,-10.1414,-9.3327,-8.7335
03/26/2000,12:00:00,-13.5045,-12.6791,-11.6106,-10.9309,-10.1182,-9.3327,-8.7335
03/27/2000,0:00:00,-14.1326,-13.0286,-11.6282,-10.8838,-10.1414,-9.3439,-8.7787
03/27/2000,12:00:00,-13.3801,-12.5811,-11.5327,-10.8603,-10.1182,-9.3327,-8.7561
03/28/2000,0:00:00,-13.5045,-12.6055,-11.5566,-10.8426,-10.1182,-9.3439,-8.7957
03/28/2000,12:00:00,-12.8121,-12.1988,-11.4195,-10.8426,-10.1065,-9.3439,-8.7957
03/29/2000,0:00:00,-12.6224,-12.0481,-11.3899,-10.8307,-10.1065,-9.3668,-8.7957
03/29/2000,12:00:00,-12.5249,-12,-11.3661,-10.8072,-10.1065,-9.3668,-8.8127
03/30/2000,0:00:00,-12.4153,-11.9578,-11.3424,-10.766,-10.1065,-9.3668,-8.8242
03/30/2000,12:00:00,-12.2575,-11.8315,-11.2533,-10.7426,-10.0659,-9.3439,-8.8127
03/31/2000,0:00:00,-13.0147,-12.1747,-11.2296,-10.7191,-10.089,-9.3439,-8.8468
03/31/2000,12:00:00,-12.3969,-11.8618,-11.2176,-10.6723,-10.0428,-9.3668,-8.8468
04/01/2000,0:00:00,-12.9409,-12.06,-11.2176,-10.6431,-10.0428,-9.3327,-8.8242
04/01/2000,12:00:00,-12.2214,-11.6641,-11.1586,-10.6021,-9.9792,-9.3327,-8.8127
04/02/2000,0:00:00,-13.0026,-12.06,-11.1171,-10.5787,-9.9792,-9.3327,-8.8242
04/02/2000,12:00:00,-12.2333,-11.6641,-11.0462,-10.532,-9.9792,-9.3327,-8.8242
04/03/2000,0:00:00,-12.9655,-12.0481,-11.0227,-10.491,-9.933,-9.3155,-8.8242
04/03/2000,12:00:00,-12.7386,-11.9275,-11.0227,-10.491,-9.9217,-9.3155,-8.8242
04/04/2000,0:00:00,-14.2594,-12.826,-11.0462,-10.4562,-9.9043,-9.2927,-8.8127
04/04/2000,12:00:00,-13.0147,-12.1023,-11.0227,-10.4562,-9.8869,-9.2699,-8.8127
04/05/2000,0:00:00,-14.082,-12.7036,-11.0107,-10.4329,-9.8639,-9.2527,-8.7957
04/05/2000,12:00:00,-13.5543,-12.4108,-11.0227,-10.4329,-9.8639,-9.2699,-8.8127
04/06/2000,0:00:00,-15.003,-13.2265,-11.0227,-10.3921,-9.8178,-9.2244,-8.7787
04/06/2000,12:00:00,-13.9555,-12.6363,-11.0462,-10.4329,-9.8409,-9.2527,-8.8127
04/07/2000,0:00:00,-14.412,-12.9302,-11.0462,-10.4154,-9.8178,-9.2244,-8.7957
04/07/2000,12:00:00,-13.4795,-12.3623,-11.0227,-10.4154,-9.8178,-9.2244,-8.7957
04/08/2000,0:00:00,-14.082,-12.7036,-11.0227,-10.4154,-9.8178,-9.2072,-8.7957
04/08/2000,12:00:00,-13.6354,-12.4654,-11.0877,-10.4329,-9.8178,-9.2244,-8.8127
04/09/2000,0:00:00,-15.003,-13.276,-11.0877,-10.4154,-9.8178,-9.2072,-8.7787
04/09/2000,12:00:00,-13.6104,-12.4901,-11.0877,-10.4329,-9.7948,-9.1845,-8.7787
04/10/2000,0:00:00,-14.6101,-13.0532,-11.1171,-10.4329,-9.8178,-9.2072,-8.7787
04/10/2000,12:00:00,-13.3801,-12.3866,-11.1171,-10.4562,-9.8409,-9.2527,-8.8127
04/11/2000,0:00:00,-14.6937,-13.1272,-11.1171,-10.4562,-9.8178,-9.2072,-8.7787
04/11/2000,12:00:00,-13.8548,-12.6239,-11.1349,-10.4562,-9.8409,-9.2244,-8.7957
04/12/2000,0:00:00,-14.6487,-13.0965,-11.1822,-10.4677,-9.8639,-9.2527,-8.7957
04/12/2000,12:00:00,-13.5543,-12.4654,-11.1822,-10.4677,-9.8639,-9.2527,-8.8127
04/13/2000,0:00:00,-14.0125,-12.728,-11.1586,-10.4677,-9.8639,-9.2527,-8.8127
04/13/2000,12:00:00,-13.3552,-12.3623,-11.1586,-10.491,-9.8869,-9.2527,-8.8127
04/14/2000,0:00:00,-14.412,-12.9979,-11.2176,-10.491,-9.8869,-9.2699,-8.8242
04/14/2000,12:00:00,-13.2373,-12.2956,-11.2176,-10.5144,-9.8869,-9.2699,-8.8242
04/15/2000,0:00:00,-14.412,-12.9794,-11.2176,-10.532,-9.9217,-9.2927,-8.8468
04/15/2000,12:00:00,-13.411,-12.4292,-11.2176,-10.532,-9.9217,-9.2927,-8.8694
04/16/2000,0:00:00,-14.4437,-12.9979,-11.2176,-10.532,-9.9217,-9.2927,-8.8468
04/16/2000,12:00:00,-13.2373,-12.2956,-11.2176,-10.5611,-9.9217,-9.3155,-8.8468
04/17/2000,0:00:00,-14.4952,-13.0532,-11.2176,-10.5611,-9.933,-9.3327,-8.8694
04/17/2000,12:00:00,-13.2373,-12.3138,-11.2176,-10.5787,-9.933,-9.3155,-8.8861
04/18/2000,0:00:00,-14.5719,-13.0965,-11.2176,-10.5787,-9.9561,-9.3327,-8.8861
04/18/2000,12:00:00,-12.9409,-12.1264,-11.2176,-10.5787,-9.933,-9.3439,-8.9146
04/19/2000,0:00:00,-14.3802,-12.9794,-11.2176,-10.6021,-9.9792,-9.3439,-8.9313
04/19/2000,12:00:00,-13.1319,-12.2472,-11.2176,-10.6021,-9.9561,-9.3439,-8.9146
04/20/2000,0:00:00,-13.6793,-12.5811,-11.2176,-10.6021,-9.9966,-9.3668,-8.9543
04/20/2000,12:00:00,-13.0826,-12.2472,-11.2296,-10.6254,-9.9966,-9.3668,-8.977
04/21/2000,0:00:00,-14.0315,-12.795,-11.2296,-10.6254,-9.9966,-9.3668,-8.9543
04/21/2000,12:00:00,-13.064,-12.217,-11.2176,-10.6254,-9.9792,-9.3668,-8.9313
04/22/2000,0:00:00,-13.4298,-12.4411,-11.2176,-10.6431,-10.0428,-9.4068,-8.9996
04/22/2000,12:00:00,-12.61,-11.9275,-11.2176,-10.6431,-10.0253,-9.4068,-8.977
04/23/2000,0:00:00,-12.3301,-11.7416,-11.1822,-10.6021,-9.9966,-9.4068,-8.977
04/23/2000,12:00:00,-12.2031,-11.7177,-11.1586,-10.6254,-10.0253,-9.4357,-8.9996
04/24/2000,0:00:00,-12.0342,-11.5983,-11.1349,-10.6021,-10.0253,-9.4357,-8.9996
04/24/2000,12:00:00,-11.9439,-11.5269,-11.1171,-10.5787,-9.9966,-9.4357,-8.9996
04/25/2000,0:00:00,-11.7996,-11.4317,-11.0699,-10.5611,-9.9966,-9.4357,-8.9996
04/25/2000,12:00:00,-11.6623,-11.3426,-11.0227,-10.532,-9.9966,-9.4357,-9.0108
04/26/2000,0:00:00,-11.4891,-11.2832,-10.9519,-10.5144,-9.9792,-9.4068,-8.9996
04/26/2000,12:00:00,-11.4595,-11.2478,-10.9049,-10.491,-9.9792,-9.4525,-9.0108
04/27/2000,0:00:00,-11.305,-11.1827,-10.8578,-10.4562,-9.9561,-9.4357,-9.0108
04/27/2000,12:00:00,-11.2693,-11.0883,-10.8047,-10.4329,-9.933,-9.4357,-9.0108
04/28/2000,0:00:00,-11.6263,-11.1355,-10.7166,-10.3921,-9.9217,-9.39,-9.0108
04/28/2000,12:00:00,-11.2693,-10.9705,-10.6698,-10.3223,-9.8869,-9.39,-9.0108
04/29/2000,0:00:00,-11.9439,-11.2832,-10.6406,-10.299,-9.8869,-9.3668,-9.0108
04/29/2000,12:00:00,-11.2103,-10.8703,-10.5586,-10.2526,-9.8178,-9.3439,-8.9996
04/30/2000,0:00:00,-11.7277,-11.0883,-10.5295,-10.2294,-9.8178,-9.3327,-8.9996
04/30/2000,12:00:00,-11.2693,-10.8526,-10.4652,-10.1594,-9.7545,-9.3155,-8.977
05/01/2000,0:00:00,-11.045,-10.7181,-10.4537,-10.1192,-9.7432,-9.2927,-8.977
05/01/2000,12:00:00,-10.9566,-10.6885,-10.4304,-10.096,-9.7432,-9.2927,-8.977
05/02/2000,0:00:00,-10.8799,-10.6418,-10.4129,-10.0843,-9.7432,-9.2699,-8.9543
05/02/2000,12:00:00,-10.7683,-10.5775,-10.3663,-10.0668,-9.6973,-9.2527,-8.9543
05/03/2000,0:00:00,-10.6279,-10.5193,-10.2965,-10.0206,-9.6514,-9.2072,-8.9313
05/03/2000,12:00:00,-10.5169,-10.4319,-10.2672,-9.9744,-9.6514,-9.2072,-8.9146
05/04/2000,0:00:00,-10.4646,-10.3446,-10.2037,-9.957,-9.6055,-9.1845,-8.9146
05/04/2000,12:00:00,-10.3189,-10.2518,-10.1167,-9.8995,-9.5826,-9.1617,-8.8694
05/05/2000,0:00:00,-10.2379,-10.1823,-10.0818,-9.8417,-9.5365,-9.1334,-8.8468
05/05/2000,12:00:00,-10.1684,-10.1068,-10.0412,-9.8187,-9.5136,-9.1334,-8.8468
05/06/2000,0:00:00,-10.1335,-10.0662,-10.0006,-9.7956,-9.4907,-9.1334,-8.8694
05/06/2000,12:00:00,-10.0236,-9.9626,-9.897,-9.721,-9.445,-9.0708,-8.8242
05/07/2000,0:00:00,-9.9831,-9.9048,-9.8392,-9.692,-9.405,-9.0254,-8.7957
05/07/2000,12:00:00,-9.9139,-9.8357,-9.7701,-9.6521,-9.3821,-9.0254,-8.7957
05/08/2000,0:00:00,-9.8679,-9.7954,-9.7298,-9.6063,-9.3309,-8.9857,-8.7787
05/08/2000,12:00:00,-9.7815,-9.7551,-9.7185,-9.5604,-9.2909,-8.9745,-8.7561
05/09/2000,0:00:00,-9.7702,-9.7152,-9.6726,-9.5143,-9.2454,-8.9519,-8.711
05/09/2000,12:00:00,-9.7013,-9.6464,-9.6038,-9.4685,-9.2227,-8.9292,-8.6884
05/10/2000,0:00:00,-9.7243,-9.6063,-9.5579,-9.4228,-9.1999,-8.9062,-8.6884
05/10/2000,12:00:00,-9.5807,-9.5148,-9.5118,-9.3828,-9.1544,-8.8443,-8.6493
05/11/2000,0:00:00,-9.5406,-9.4691,-9.4492,-9.3315,-9.109,-8.7991,-8.6153
05/11/2000,12:00:00,-9.4552,-9.423,-9.4035,-9.2859,-9.0636,-8.7991,-8.6153
05/12/2000,0:00:00,-9.4091,-9.3946,-9.3574,-9.2404,-9.0239,-8.7706,-8.5759
05/12/2000,12:00:00,-9.3579,-9.3318,-9.3462,-9.2232,-9.0239,-8.7706,-8.5759
05/13/2000,0:00:00,-9.2724,-9.2636,-9.2662,-9.1665,-8.9901,-8.7084,-8.5309
05/13/2000,12:00:00,-9.2157,-9.2296,-9.2379,-9.1494,-8.9444,-8.6859,-8.5085
05/14/2000,0:00:00,-9.136,-9.1726,-9.1752,-9.0868,-8.8992,-8.6633,-8.4691
05/14/2000,12:00:00,-9.0906,-9.1045,-9.1469,-9.0414,-8.8825,-8.6242,-8.4691
05/15/2000,0:00:00,-9.3807,-9.1272,-9.107,-9.0188,-8.8599,-8.6128,-8.4691
05/15/2000,12:00:00,-9.0509,-9.031,-9.0163,-8.9905,-8.8088,-8.5733,-8.4187
05/16/2000,0:00:00,-9.5009,-9.1499,-9.0163,-8.9679,-8.8088,-8.5902,-8.4411
05/16/2000,12:00:00,-9.0509,-8.9853,-8.988,-8.9055,-8.7466,-8.5283,-8.3963
05/17/2000,0:00:00,-9.7412,-9.2408,-8.988,-8.877,-8.7241,-8.5283,-8.3963
05/17/2000,12:00:00,-9.0906,-8.9686,-8.9197,-8.8377,-8.679,-8.444,-8.3346
05/18/2000,0:00:00,-9.0397,-8.9234,-8.8745,-8.8036,-8.651,-8.4329,-8.2898
05/18/2000,12:00:00,-9.0397,-8.9008,-8.8745,-8.7866,-8.6284,-8.416,-8.2784
05/19/2000,0:00:00,-9.068,-8.9234,-8.8745,-8.7866,-8.651,-8.4329,-8.3122
05/19/2000,12:00:00,-8.9714,-8.8782,-8.8578,-8.7696,-8.589,-8.3936,-8.2784
05/20/2000,0:00:00,-8.9095,-8.8327,-8.8011,-8.7244,-8.544,-8.3263,-8.2784
05/20/2000,12:00:00,-8.8869,-8.8101,-8.7841,-8.7019,-8.5216,-8.3095,-8.2506
05/21/2000,0:00:00,-9.1814,-8.9008,-8.7841,-8.6793,-8.544,-8.3263,-8.2337
05/21/2000,12:00:00,-8.8188,-8.7424,-8.7219,-8.6402,-8.4822,-8.2647,-8.189
05/22/2000,0:00:00,-8.7962,-8.7033,-8.6994,-8.6288,-8.4711,-8.2647,-8.2113
05/22/2000,12:00:00,-8.706,-8.6919,-8.6768,-8.6062,-8.4542,-8.2533,-8.1443
05/23/2000,0:00:00,-8.678,-8.6524,-8.6377,-8.5668,-8.4094,-8.2533,-8.1443
05/23/2000,12:00:00,-8.616,-8.6074,-8.6263,-8.5443,-8.3925,-8.2533,-8.1443
05/24/2000,0:00:00,-8.5486,-8.5231,-8.5643,-8.4994,-8.3477,-8.2086,-8.0942
05/24/2000,12:00:00,-8.5261,-8.5231,-8.5643,-8.4994,-8.3477,-8.2086,-8.0942
05/25/2000,0:00:00,-8.5092,-8.4727,-8.4744,-8.4489,-8.3029,-8.1639,-8.0774
05/25/2000,12:00:00,-8.4812,-8.4334,-8.4464,-8.4096,-8.2915,-8.1416,-8.0551
05/26/2000,0:00:00,-8.4812,-8.4054,-8.4295,-8.3872,-8.2915,-8.1416,-8.0551
05/26/2000,12:00:00,-8.4588,-8.4054,-8.4464,-8.3872,-8.2915,-8.0969,-8.0329
05/27/2000,0:00:00,-8.5935,-8.3886,-8.3678,-8.3031,-8.2468,-8.0691,-7.9883
05/27/2000,12:00:00,-8.3915,-8.3438,-8.3398,-8.3255,-8.2244,-8.0691,-7.9715
05/28/2000,0:00:00,-8.4195,-8.3324,-8.323,-8.2807,-8.2021,-8.0523,-7.9493
05/28/2000,12:00:00,-8.4195,-8.3324,-8.323,-8.2807,-8.1798,-8.03,-7.9493
05/29/2000,0:00:00,-8.616,-8.4054,-8.3398,-8.3031,-8.1798,-8.03,-7.9493
05/29/2000,12:00:00,-8.3915,-8.3324,-8.2668,-8.2693,-8.1351,-7.991,-7.9161
05/30/2000,0:00:00,-8.571,-8.3662,-8.3006,-8.2693,-8.1351,-7.991,-7.9161
05/30/2000,12:00:00,-8.4364,-8.3324,-8.2668,-8.2693,-8.1183,-7.9632,-7.8994
05/31/2000,0:00:00,-8.678,-8.3886,-8.2782,-8.2415,-8.1073,-7.9464,-7.8994
05/31/2000,12:00:00,-8.4588,-8.3324,-8.2668,-8.2415,-8.0905,-7.9242,-7.8771
06/01/2000,0:00:00,-8.3523,-8.2877,-8.2668,-8.1799,-8.0682,-7.9019,-7.8382
06/01/2000,12:00:00,-8.3299,-8.2653,-8.239,-8.1799,-8.046,-7.891,-7.8105
06/02/2000,0:00:00,-8.3185,-8.243,-8.2221,-8.1576,-8.0292,-7.8743,-7.7938
06/02/2000,12:00:00,-8.2907,-8.1983,-8.1997,-8.1352,-8.0014,-7.852,-7.7716
06/03/2000,0:00:00,-8.2907,-8.2207,-8.2221,-8.1352,-8.0292,-7.8743,-7.7938
06/03/2000,12:00:00,-8.1844,-8.1482,-8.1551,-8.1129,-7.9624,-7.8131,-7.7494
06/04/2000,0:00:00,-8.1453,-8.1314,-8.1551,-8.0961,-7.9624,-7.8298,-7.7494
06/04/2000,12:00:00,-8.073,-8.0869,-8.0936,-8.0683,-7.9292,-7.8131,-7.7214
06/05/2000,0:00:00,-8.0284,-8.0423,-8.0826,-8.0683,-7.9401,-7.7854,-7.7382
06/05/2000,12:00:00,-7.9562,-7.981,-8.0435,-8.0238,-7.9125,-7.7687,-7.7051
06/06/2000,0:00:00,-7.895,-7.9534,-8.0213,-8.007,-7.8902,-7.7465,-7.7051
06/06/2000,12:00:00,-7.8506,-7.9089,-7.9767,-7.9792,-7.8902,-7.7465,-7.7051
